StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-03-20 19:32:53,2021-03-20 19:41:10,IP Address,64.145.76.113,100,497,True,2021-03-20 19:41:11,R_32RrxfGP29gdPta,NA,NA,NA,NA,37.751007080078125,-97.82199859619140625,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,85,NA,Yes,03/20/2021,23,White/Caucasian,NA,"$50,000 to $59,999",0.681,4.7,5.591,8,1,4,2,5,NA,NA,1.103,15.36,16.292,23,-3,-2,-1,2,1,1,-1,2,-1,2,2,2,-1,2,3,-2,1,1,-1,3,1,-1,2,2,-1,2,1,1,2,3,-2,1,-1,-1,-2,3,2,3,-1,1,-1,2,-2,-2,1,-2,1,2,0,2,1,-1,-1,1,1,1,-2,3,0.631,6.084,6.925,8,NA,NA,NA,NA,NA,1.001,5.7,6.61,9,1,2,3,2,1,1.203,20.353,21.406,31,2,3,3,4,4,2,5,2,5,4,3,4,5,4,3,3,5,2,4,2,1,7.755,8.899,15,1,0,1,1,0,1,1,1,0,0,2.7,13.609,18.034,5,3,0,NA,NA,3,8.442,9.242,9,1,4,NA,NA,1,1,4,0.701,10.444,11.144,16,1,2,3,0,3,0,0,4,0,0,3,1.023,15.686,16.382,19,8,7,9,8,1.401,15.63,17.409,20,4,7,0,3,3,7,7,0,3,8,4,2,4,0.781,12.858,13.724,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1.303,7.251,8.521,7,NA,NA,NA,4,NA,NA,1.136,81.766,82.609,96,2,2,2,3,3,3,2,1,2,3,3,5,4,2,2,4,4,4,2,2,0.937,25.82,26.945,36,4,2,4,2,3,4,4,5,6,6,3,4,6,7,6,7,6,5,6,0,5,5,3,6,5,0.5,8.447,8.942,9,Male,NA,Less than high school degree,17832,1 - 3 years,Widowed,Working (self-employed),NA,Retired,NA,233,18,31,9,96,6,17,16,17,55,41,Qual2591-0129-S1,73543697,10459396,6056a21f-73b7-2b67-e4c7-59bbac50e9e4,NA,NA,NA,NA,1,NA,359
2021-03-20 19:13:30,2021-03-20 19:42:47,IP Address,72.84.67.163,100,1757,True,2021-03-20 19:42:48,R_bNvYqtafblawhkl,NA,NA,NA,NA,36.8009033203125,-76.422698974609375,anonymous,EN,0.40000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03202021,76,Puerto Rican,NA,"$20,000 to $29,999",3.726,231.506,232.44,10,2,NA,NA,4,4,4,267.43,356.921,358.838,48,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3.345,26.306,28.882,7,NA,NA,NA,NA,NA,0.738,15.539,16.554,8,2,2,2,2,2,1.913,44.671,45.595,32,3,3,2,4,3,2,2,2,2,2,4,3,4,2,4,4,3,4,3,4,5.925,68.084,69.339,29,0,0,0,0,0,0,0,0,0,0,2.777,33.449,46.287,12,5,26,Yard or personal garden,8 (Extremely light),3.107,24.426,25.405,10,4,4,NA,4,4,NA,4,8.201,49.605,50.59,18,1,2,2,2,2,2,2,2,0,2,2,0.882,43.05,44.6,17,7,3,7,3,6.113,144.441,145.969,21,5,5,5,5,5,5,6,0,5,7,7,7,2,2.57,65.236,66.211,27,0,1,1,1,1,1,1,1,1,0,1,0,0,10.922,38.772,39.672,13,NA,NA,NA,NA,NA,NA,3.299,72.72,73.699,36,3,3,3,3,3,4,4,3,4,2,3,4,4,3,3,3,3,3,3,4,3.055,111.354,112.481,50,5,5,5,3,3,3,5,5,3,3,3,3,5,5,5,3,3,4,5,0,5,4,4,4,4,2.05,6.42,8.359,5,Female,NA,Associate degree in college (2-year),23453,> 3 years,Widowed,Not working (retired),NA,Retired,NA,208,20,18,10,63,0,26,19,14,30,33,Qual2591-0129-S1,73543697,10459396,60569d81-fa75-b4a2-1cea-3c89d1797a5b,NA,NA,NA,NA,1,FraudDetection,359
2021-03-20 19:46:16,2021-03-20 19:59:38,IP Address,73.244.155.33,100,802,True,2021-03-20 19:59:39,R_d1i6n15TysZnaE1,NA,NA,NA,NA,25.890594482421875,-80.17839813232421875,anonymous,EN,1,NA,0,0,NA,Yes,03 20 2021,19,Mexican American/Chicana/o/x,NA,"Less than $10,000",2.696,8.509,9.532,9,5,5,5,4,2,4,0.787,33.618,34.79,44,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,-1,1,2,2,2,3,3,3,3,1,1,1,1,1,1,1,2,3,3,-1,0,3,3,3,3,3,3,2,2,2,0.948,27.353,38.718,19,NA,NA,NA,NA,NA,1.075,8.688,9.757,8,4,4,4,3,4,0.68,82.335,83.292,89,2,3,3,3,3,3,3,2,4,4,5,4,2,5,4,4,2,3,4,5,3.196,13.682,14.44,17,0,0,0,0,0,0,0,0,0,0,0.776,25.794,30.616,10,7,29,Yard or personal garden,12,0.749,19.915,20.894,20,NA,5,5,5,5,5,5,3.579,18.399,19.473,26,2,3,4,2,1,1,0,1,1,4,4,1.091,21.926,22.6,16,6,6,6,2,7.578,27.379,28.799,35,9,9,1,1,2,5,9,0,3,6,5,2,8,0.76,17.924,18.749,19,0,0,0,0,1,0,1,0,1,1,0,0,1,2.822,6.822,7.848,10,NA,NA,NA,NA,NA,NA,2.835,20.319,21.093,28,3,5,5,1,1,5,5,5,5,1,5,5,5,5,5,5,5,1,1,5,0.705,105.758,106.904,107,6,4,7,7,7,7,7,7,4,7,7,7,7,4,7,7,7,5,7,1,7,4,7,7,7,1.111,4.634,5.769,5,Female,NA,Master's degree,33162,1 - 3 years,Never Married,Working (paid employee),NA,"Management, professional, and related",NA,220,25,8,19,78,0,33,22,12,40,38,Qual2591-0129-S1,73543697,10459396,6056a545-2574-b533-c717-87e52182fd27,NA,NA,NA,NA,1,NA,359
2021-03-20 19:50:11,2021-03-20 20:01:27,IP Address,96.41.18.114,100,676,True,2021-03-20 20:01:28,R_ZjBWMeMw8qx8anD,NA,NA,NA,NA,34.0915069580078125,-118.13069915771484375,anonymous,EN,1,NA,0,0,NA,Yes,11/02/1982,38,"White/Caucasian,Mexican American/Chicana/o/x",NA,"$90,000 to $99,999",4.946,12.588,13.308,11,1,2,2,2,1,1,7.603,47.875,53.533,27,-1,-1,2,3,-1,3,1,-1,1,-2,-1,-1,2,-2,-2,1,2,1,1,1,1,-1,1,-2,-1,-1,1,1,-1,-1,-1,1,-1,-1,2,2,2,2,1,-1,1,-1,-3,-2,-2,-2,-1,-1,1,1,1,-1,2,1,-3,2,2,-2,8.016,19.216,20.55,10,NA,NA,NA,NA,NA,5.061,10.012,13.674,5,1,3,3,3,3,2.566,29.573,30.12,20,2,4,2,4,2,3,2,5,1,2,5,2,2,2,4,1,2,3,2,4,6.04,39.945,40.633,10,0,0,0,0,0,0,0,0,0,0,9.184,16.47,21.95,2,4,4,Yard or personal garden,13 (Somewhat hard),2.981,20.572,22.459,17,4,5,2,2,NA,2,4,6.047,19.15,19.983,14,3,3,3,1,2,3,2,1,1,1,3,24.696,40.04,40.563,6,3,10,1,4,3.966,17.412,18.07,14,2,2,3,1,1,2,2,1,2,1,2,1,3,4.766,25.309,26.428,20,0,0,0,1,0,1,0,0,0,1,1,1,0,2.632,12.672,14.333,9,NA,2,NA,NA,NA,2,2.839,47.784,50.29,27,2,2,3,4,1,3,3,2,4,4,3,2,2,4,4,4,4,3,3,3,7.473,63.881,64.813,37,5,2,7,4,4,5,6,5,2,5,2,6,6,6,6,6,6,3,4,0,4,3,3,2,1,1.396,4.283,5.679,2,Female,NA,Bachelor's degree in college (4-year),91801,> 3 years,Married,Working (paid employee),NA,"Construction, extraction, and maintenance",NA,219,9,35,13,82,0,22,22,4,32,50,Qual2591-0129-S1,73543697,10459396,6056a65d-b210-e483-8fd6-c55abdaf0fbd,NA,NA,NA,NA,1,NA,359
2021-03-20 20:00:03,2021-03-20 20:15:05,IP Address,68.82.218.14,100,901,True,2021-03-20 20:15:05,R_vIhCzOcGF7nIYcF,NA,NA,NA,NA,39.9485931396484375,-75.2339019775390625,anonymous,EN,1,NA,0,0,NA,Yes,03/20/2021,20,African American/Black,NA,"$10,000 to $19,999",0.722,9.967,11.288,15,2,NA,2,1,4,NA,1.103,139.498,141.124,41,1,3,-2,2,3,3,1,-1,1,-1,-1,1,1,1,2,-1,1,2,1,-2,2,-1,1,1,-1,1,-1,1,1,-2,-2,-1,1,1,-1,1,-1,-1,-3,1,1,-1,1,1,-3,-3,-2,1,0,-2,3,-1,2,-1,1,1,2,-2,0.313,18.158,19.705,17,NA,NA,NA,NA,NA,1.275,8.396,9.59,12,1,3,2,4,4,0.913,50.685,52.243,54,2,3,3,3,2,1,3,2,2,3,2,2,1,2,3,2,2,1,2,2,0.894,28.273,29.103,32,0,0,1,0,1,0,0,0,1,0,0.713,9.472,12.988,8,1,0,NA,NA,23.236,33.869,34.665,18,2,2,NA,1,5,NA,1,0.744,18.94,20.391,27,1,2,0,2,2,3,4,2,0,1,3,0.486,6.691,7.615,11,8,1,9,6,0.772,30.496,31.705,33,2,2,0,3,4,2,6,0,1,3,3,5,2,0.697,25.052,30.1,37,1,1,1,0,0,0,1,1,1,0,1,1,1,1.337,17.521,21.128,19,2,NA,NA,NA,2,NA,0.743,53.966,55.182,51,2,2,1,4,3,4,5,2,1,3,2,4,5,2,5,2,1,4,5,5,0.683,39.073,46.016,56,3,4,3,4,1,4,2,4,3,3,4,3,3,4,3,4,6,7,4,0,5,3,2,4,4,1.856,4.088,8.497,5,Female,NA,High school graduate (high school diploma or equivalent including GED),NA,1 - 3 years,Never Married,Working (paid employee),NA,Sales and office,NA,203,15,29,14,70,3,17,20,17,35,35,Qual2591-0129-S1,73543697,10459396,6056a8be-f37d-5cbd-cb58-51f99f1caa04,NA,NA,NA,NA,1,NA,359
2021-03-20 20:12:41,2021-03-20 20:20:30,IP Address,45.37.173.224,100,468,True,2021-03-20 20:20:30,R_1hRyk6cN9x8eFGe,NA,NA,NA,NA,35.9806060791015625,-78.84259796142578125,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,1995,25,African American/Black,NA,"$10,000 to $19,999",0.588,6.609,7.24,8,5,4,5,4,5,5,0.52,20.806,24.534,27,3,3,3,3,3,2,1,2,3,2,1,3,3,2,1,3,3,3,3,2,1,1,3,2,3,2,2,1,1,1,3,1,1,1,3,3,2,3,3,2,3,3,2,1,1,3,3,1,0,3,3,2,1,1,3,3,3,3,0.915,8.099,9.051,8,NA,NA,NA,NA,NA,1.036,7.156,7.835,10,4,2,2,2,4,0.353,16.089,16.963,29,5,4,4,3,5,5,4,3,3,5,5,5,5,4,5,5,5,4,3,3,30.224,41.777,42.453,24,1,1,0,0,1,1,1,1,0,1,0.359,7.72,10.409,5,3,4,Urban/suburban parks or public gardens,8 (Extremely light),0.733,11.849,12.524,11,5,4,5,4,4,5,5,0.7,10.135,10.776,19,3,3,3,0,2,2,0,0,1,4,3,0.287,7.454,7.972,7,8,9,4,7,0.859,20.794,21.495,31,9,8,8,10,10,10,10,0,9,9,10,10,9,4.009,20.558,21.584,33,0,1,1,0,1,0,1,0,1,0,0,0,1,0.399,5.384,5.997,8,NA,4,NA,NA,NA,NA,7.68,45.131,45.79,33,5,4,5,1,2,4,5,5,3,3,5,5,5,5,5,5,5,1,1,4,0.44,44.042,44.95,40,6,5,4,7,6,5,7,7,7,6,7,6,6,5,5,6,6,7,7,1,7,5,5,6,6,0.738,5.172,5.799,5,Female,NA,Bachelor's degree in college (4-year),27712,< 1 year,Never Married,Working (self-employed),NA,Unemployed,NA,233,28,10,14,85,7,32,20,12,44,41,Qual2591-0129-S1,73543697,10459396,6056ab9e-7d63-d2dc-eaf8-3e54b9540dee,NA,NA,NA,NA,1,NA,359
2021-03-20 20:15:15,2021-03-20 20:23:21,IP Address,107.77.227.98,100,485,True,2021-03-20 20:23:21,R_2fp2EP8AoSCOhnj,NA,NA,NA,NA,33.8358001708984375,-117.9062957763671875,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/20/2021,25,Mexican American/Chicana/o/x,NA,"$50,000 to $59,999",0.93,7.173,8.207,14,4,4,4,5,NA,4,1.11,23.1,24.264,37,-2,-2,1,1,2,2,-1,1,1,2,2,1,-1,1,1,-1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,-1,1,2,2,-1,2,2,1,1,1,2,1,2,2,1,2,2,-1,0,1,1,2,2,2,2,1,-1,1,0.749,8.211,9.476,17,NA,NA,NA,NA,NA,0.31,12.679,13.565,14,3,1,2,1,2,1.146,24.031,26.172,42,4,2,4,2,2,3,3,4,4,4,4,3,4,4,4,3,4,3,4,3,5.456,21.243,22.379,31,0,0,0,0,0,0,0,0,0,0,2.917,8.2,10.379,6,5,2,Urban/suburban parks or public gardens,12,6.945,14.115,16.056,14,2,2,NA,NA,2,NA,NA,0.733,15.573,16.967,30,1,0,0,4,3,1,4,4,0,0,1,0.713,8.034,9.444,7,6,4,4,2,1.511,24.631,26.139,35,4,4,3,3,7,5,4,1,5,4,2,6,6,2.244,34.72,36.819,47,1,1,1,1,0,1,0,1,0,0,1,1,0,1.728,8.331,9.123,14,4,NA,2,NA,NA,4,0.508,28.027,29.001,45,2,2,1,4,4,3,2,2,3,4,2,2,3,2,3,3,2,3,3,2,3.548,48.592,50.091,69,2,2,1,2,2,2,2,2,1,2,3,1,2,3,3,2,2,2,2,0,3,2,2,3,2,0.68,4.638,6.596,6,Female,NA,Some college but no degree,NA,> 3 years,Married,Not working (looking for work),NA,Unemployed,NA,223,24,16,9,94,0,18,18,10,45,49,Qual2591-0129-S1,73543697,10459396,6056ac21-0abd-e531-164d-d07f22b2e3a7,NA,NA,NA,NA,1,NA,359
2021-03-20 20:19:07,2021-03-20 20:28:34,IP Address,68.201.225.31,100,567,True,2021-03-20 20:28:35,R_3oQPKpmWBZVPHkn,NA,NA,NA,NA,29.33740234375,-98.53929901123046875,anonymous,EN,1,NA,0,0,NA,Yes,03/20/2021,44,Mexican American/Chicana/o/x,NA,"$50,000 to $59,999",0.901,4.121,6.336,7,5,4,NA,NA,5,4,3.19,29.409,30.131,24,3,2,2,2,2,2,2,2,1,1,2,2,1,2,1,3,3,3,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,3,3,2,1,1,2,1,1,2,2,1,3,2,1,0,2,1,1,2,1,1,2,2,2,3.169,6.658,8.246,7,NA,NA,NA,NA,NA,0.401,6.88,11.069,8,4,4,3,3,3,2.769,13.604,18.492,26,5,5,4,4,4,3,3,2,5,4,4,4,3,3,4,4,3,4,3,3,18.574,30.393,33.594,15,0,0,0,1,0,0,0,1,0,0,1.207,35.253,35.996,8,8,50,Urban/suburban parks or public gardens,17 (Very hard),18.501,22.816,23.758,9,5,4,4,4,5,4,NA,1.978,21.173,22.279,23,3,3,3,1,2,2,3,3,1,1,4,6.121,18.019,18.844,7,6,7,7,7,4.053,33.725,34.836,32,9,8,7,6,7,10,5,1,8,8,6,6,5,9.786,26.729,29.31,21,0,0,0,0,1,0,0,0,0,1,0,1,1,0.996,4.617,5.827,8,NA,NA,NA,NA,4,4,2.101,17.79,21.145,26,5,5,5,2,1,4,4,5,5,2,4,4,5,4,3,3,5,2,3,4,2.376,34.552,38.362,41,7,7,6,5,5,6,5,6,1,6,6,5,6,6,5,6,6,7,5,1,5,6,5,5,5,0.601,3.365,4.327,4,Female,NA,Bachelor's degree in college (4-year),78214,> 3 years,Married,Working (paid employee),NA,Sales and office,NA,217,24,7,17,74,2,29,25,13,39,35,Qual2591-0129-S1,73543697,10459396,6056acd9-e300-f807-6946-61a8d947484f,NA,NA,NA,NA,1,NA,359
2021-03-20 20:19:53,2021-03-20 20:30:46,IP Address,67.247.19.37,100,653,True,2021-03-20 20:30:47,R_2QQK9hFhS7CuyiX,NA,NA,NA,NA,40.7259979248046875,-73.84799957275390625,anonymous,EN,NA,NA,0,0,NA,Yes,06/12/1967,53,White/Caucasian,NA,"$40,000 to $49,999",4.4,6.833,7.632,6,1,2,2,NA,NA,NA,0.902,11.541,12.688,17,-2,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-2,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-2,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,-2,-1,1,0,-1,1,1,-1,-2,-2,-1,1,1,3.4,5.421,6.483,5,NA,NA,NA,NA,NA,0.7,2.694,3.495,5,1,2,2,3,3,0.9,13.531,14.439,23,1,2,2,3,3,3,4,4,4,4,5,5,5,5,5,4,4,4,4,4,1,7.94,9.308,12,1,1,0,0,0,1,1,1,0,0,2.502,14.849,22.797,5,NA,5,Neighborhood trees,8 (Extremely light),5.2,8.677,9.623,7,1,2,2,NA,NA,NA,4,6.7,12.54,13.666,12,0,1,1,2,2,2,1,1,0,4,4,2.079,4.552,5.712,3,6,5,7,5,5.7,13.628,14.628,14,4,4,5,5,4,4,5,0,4,4,5,5,5,0.792,10.867,12.096,15,0,1,1,0,1,0,0,1,0,0,0,0,1,0.795,2.796,3.625,6,2,2,NA,NA,4,4,2.2,15.406,16.219,25,2,1,3,3,2,3,2,2,3,2,4,3,3,3,2,2,3,3,3,4,1.512,50.493,52.013,40,2,3,4,4,5,4,4,3,3,4,5,5,4,4,3,4,5,4,3,0,5,3,4,5,5,5.002,7.475,8.307,3,Male,NA,High school graduate (high school diploma or equivalent including GED),11375,> 3 years,Never Married,Working (paid employee),NA,Sales and office,NA,219,14,26,11,95,5,18,18,13,46,49,Qual2591-0129-S1,73543697,10459396,6056ad55-e723-2a90-d52e-39788c9decd5,NA,NA,NA,NA,1,NA,359
2021-03-20 20:28:31,2021-03-20 20:37:14,IP Address,71.232.91.218,100,523,True,2021-03-20 20:37:15,R_u8nmGkIFmZvmEKd,NA,NA,NA,NA,41.570404052734375,-73.0547027587890625,anonymous,EN,1,NA,0,0,NA,Yes,05/05/1995,25,Other Hispanic or Latina/o/x Other,NA,"$50,000 to $59,999",0.75,9.063,10.804,9,NA,NA,NA,NA,NA,NA,0.552,18.275,19.55,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.811,8.392,8.829,10,NA,NA,NA,NA,NA,8.645,14.013,14.837,10,2,2,2,2,2,0.896,22.88,23.842,38,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10.772,32.065,36.635,21,0,0,0,0,0,0,0,0,0,0,8.558,26.431,28.865,20,8,50,Urban/suburban parks or public gardens,10,0.687,10.222,10.884,10,NA,NA,NA,NA,NA,NA,NA,1.147,11.544,12.173,20,2,2,2,2,2,2,2,2,0,2,2,0.297,6.677,7.002,16,5,5,5,5,7.662,32.841,36.138,31,5,5,5,5,5,5,5,0,5,5,5,5,5,0.57,20.674,21.311,28,0,0,0,0,1,0,1,0,1,1,0,0,1,1.227,8.238,8.88,13,NA,NA,NA,NA,NA,NA,0.865,23.031,23.913,33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.634,27.366,28.324,46,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0.878,3.998,5.009,7,Male,NA,High school graduate (high school diploma or equivalent including GED),06704,> 3 years,Never Married,Not working (looking for work),NA,Unemployed,NA,206,18,20,10,60,0,21,20,10,30,30,Qual2591-0129-S1,73543697,10459396,6056af11-fa5f-2d59-b7f8-f47aca40b0da,NA,NA,NA,NA,1,NA,359
