StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-04-05 13:50:24,2021-04-05 13:51:56,IP Address,69.146.154.118,2,91,False,2021-04-12 13:51:57,R_3flXYVksE1gOdS6,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b6a2f-f444-c8ab-f94f-e088fde60876,NA,NA,NA,NA,NA,NA,NA
2021-04-05 13:49:59,2021-04-05 13:54:29,IP Address,66.41.147.248,21,270,False,2021-04-12 13:54:31,R_3fq6nnBRRht2Zqf,NA,NA,NA,NA,NA,NA,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,4/5/2021,39,White/Caucasian,NA,"$200,000 to $249,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.936,78.05,80.214,27,1,3,3,2,2,2,2,1,2,2,2,-1,1,-2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b69dd-98d5-6916-ae83-74439f2908b8,NA,NA,NA,NA,NA,NA,NA
2021-04-05 13:41:46,2021-04-05 14:01:16,IP Address,75.129.218.78,2,1169,False,2021-04-12 14:01:16,R_3LjzhjlD8fCHU2m,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b63f9-6518-109b-10f8-0b2f2d756690,NA,NA,NA,NA,NA,NA,NA
2021-04-05 14:01:44,2021-04-05 14:01:57,IP Address,24.98.15.75,2,12,False,2021-04-12 14:01:58,R_1GHnNZYsJzZw7lv,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b6c7b-7fce-ff9d-682c-e9308a7f1a32,NA,NA,NA,NA,NA,NA,NA
2021-04-05 13:47:06,2021-04-05 14:11:40,IP Address,68.201.120.173,74,1473,False,2021-04-12 14:11:40,R_2QQgy93kckDaD3Z,NA,NA,NA,NA,NA,NA,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,04/05/2021,19,White/Caucasian,NA,"Less than $10,000",126.39,164.946,165.891,10,4,4,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,73.934,75.129,13,NA,NA,NA,NA,NA,19.019,50.215,51.374,9,4,3,4,4,4,10.152,138.582,139.375,31,3,4,3,5,2,3,4,4,3,2,5,2,3,3,5,2,3,3,3,4,39.011,87.748,88.592,19,1,0,0,1,0,1,1,1,1,0,9.821,22.772,25.85,5,NA,20,Yard or personal garden,6 (No exertion at all),5.014,17.294,18.289,10,1,1,1,1,1,1,1,2.294,197.429,198.383,23,4,4,4,3,3,4,3,4,1,4,4,2.899,20.478,21.276,15,2,0,2,0,2.477,129.979,131.311,33,3,3,5,0,3,0,5,1,3,0,2,0,0,5.568,132.885,133.883,21,0,0,0,0,1,0,0,1,1,0,0,1,0,4.542,55.551,59.408,10,NA,4,4,4,NA,2,11.718,262.395,263.147,34,5,5,3,4,2,5,4,2,5,1,5,4,5,5,4,1,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,25,31,19,82,6,7,37,4,34,48,Qual2591-0129-S1,73543697,10713629,606b6931-bc11-855c-3b97-c1e6e1d3c0d2,NA,NA,NA,NA,NA,NA,NA
2021-04-05 13:39:50,2021-04-05 14:24:45,IP Address,73.176.240.14,14,2695,False,2021-04-12 14:24:46,R_2pMmYix9CrFf2ra,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,Yes,05/07/1976,44,White/Caucasian,NA,"$70,000 to $79,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b67aa-c338-648d-c450-732e13e7828f,NA,NA,NA,NA,NA,NA,NA
2021-04-05 14:34:13,2021-04-05 14:35:10,IP Address,70.161.151.214,2,56,False,2021-04-12 14:35:11,R_RQy6IEy66HGEp2h,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b7464-d895-6036-a310-d1b9b4869835,NA,NA,NA,NA,NA,NA,NA
2021-04-05 14:48:45,2021-04-05 14:49:18,IP Address,73.31.233.5,2,33,False,2021-04-12 14:49:19,R_3P6oTFIaP2sIxVG,NA,NA,NA,NA,NA,NA,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b77d2-3458-a7be-1ad2-58a0a492b632,NA,NA,NA,NA,NA,NA,NA
2021-04-05 15:06:23,2021-04-05 15:07:05,IP Address,68.194.180.252,7,42,False,2021-04-12 15:07:09,R_2eVhUA9uJkB4b8m,NA,NA,NA,NA,NA,NA,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b7ba6-088d-96f0-266b-3a0d9180bcd5,NA,NA,NA,NA,NA,NA,NA
2021-04-05 15:31:41,2021-04-05 15:32:27,IP Address,173.16.238.248,2,46,False,2021-04-12 15:32:32,R_1IZx3Q6dyxGNST0,NA,NA,NA,NA,NA,NA,anonymous,EN,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Qual2591-0129-S1,73543697,10713629,606b8192-5095-c152-9ffe-afd485a7331b,NA,NA,NA,NA,NA,NA,NA
